starttime	seconds	ctime	dtime	ttime	wait
Tue Aug 03 16:31:59 2021	1627975919	2	918	920	918
Tue Aug 03 16:32:06 2021	1627975926	0	920	920	920
Tue Aug 03 16:31:59 2021	1627975919	1	925	926	925
Tue Aug 03 16:31:59 2021	1627975919	2	925	927	925
Tue Aug 03 16:31:59 2021	1627975919	2	926	927	925
Tue Aug 03 16:32:03 2021	1627975923	0	928	928	928
Tue Aug 03 16:31:59 2021	1627975919	1	931	932	931
Tue Aug 03 16:32:09 2021	1627975929	0	933	933	932
Tue Aug 03 16:31:59 2021	1627975919	2	933	935	933
Tue Aug 03 16:32:00 2021	1627975920	0	940	940	939
Tue Aug 03 16:31:59 2021	1627975919	3	939	942	938
Tue Aug 03 16:31:59 2021	1627975919	2	942	943	937
Tue Aug 03 16:31:59 2021	1627975919	2	944	945	942
Tue Aug 03 16:31:59 2021	1627975919	2	945	946	942
Tue Aug 03 16:31:59 2021	1627975919	1	950	951	949
Tue Aug 03 16:32:06 2021	1627975926	0	951	951	951
Tue Aug 03 16:31:59 2021	1627975919	2	957	959	949
Tue Aug 03 16:31:59 2021	1627975919	2	958	960	958
Tue Aug 03 16:31:59 2021	1627975919	1	960	961	959
Tue Aug 03 16:31:59 2021	1627975919	3	959	961	958
Tue Aug 03 16:31:59 2021	1627975919	2	963	964	957
Tue Aug 03 16:31:59 2021	1627975919	2	962	964	960
Tue Aug 03 16:31:59 2021	1627975919	1	965	966	964
Tue Aug 03 16:31:59 2021	1627975919	1	965	966	963
Tue Aug 03 16:31:59 2021	1627975919	2	966	968	962
Tue Aug 03 16:31:59 2021	1627975919	1	967	969	967
Tue Aug 03 16:31:59 2021	1627975919	1	969	970	969
Tue Aug 03 16:31:59 2021	1627975919	1	970	971	968
Tue Aug 03 16:31:59 2021	1627975919	1	972	973	972
Tue Aug 03 16:31:59 2021	1627975919	2	974	976	974
Tue Aug 03 16:31:59 2021	1627975919	1	976	977	975
Tue Aug 03 16:31:59 2021	1627975919	2	975	978	975
Tue Aug 03 16:31:59 2021	1627975919	3	978	981	978
Tue Aug 03 16:31:59 2021	1627975919	1	980	981	980
Tue Aug 03 16:31:59 2021	1627975919	1	986	988	985
Tue Aug 03 16:31:59 2021	1627975919	2	986	988	985
Tue Aug 03 16:31:59 2021	1627975919	2	987	988	985
Tue Aug 03 16:31:59 2021	1627975919	1	987	989	987
Tue Aug 03 16:31:59 2021	1627975919	1	988	989	988
Tue Aug 03 16:31:59 2021	1627975919	2	987	990	987
Tue Aug 03 16:31:59 2021	1627975919	3	1010	1013	1007
Tue Aug 03 16:31:59 2021	1627975919	1	1013	1015	1013
Tue Aug 03 16:31:59 2021	1627975919	0	1059	1059	1059
